Kingdom	Supergroup	Division	Class	Order	Family	Genus	Species
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Aglaophenia	Aglaophenia_tubiformis
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Pectinoida	Spondylus	Spondylus_ambiguus
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_glucosophila
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Skeletonema	Skeletonema_japonicum
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Spio	Spio_sp.
Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Artemisia	Artemisia_annua
Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	Cyrtophoria_8	Dysteriidae	Dysteria_1	Dysteria_1_sp.
Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystidae	NA	NA
Eukaryota	Opisthokonta	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_sp.
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Hemiarthrus	Hemiarthrus_abdominalis
Eukaryota	Opisthokonta	Metazoa	Myzostomida	Myzostomida_X	Myzostomida_XX	Myzostoma	Myzostoma_cirriferum
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytriales	Thraustochytriaceae	Thraustochytrium	Thraustochytrium_multirudimentale
Eukaryota	Archaeplastida	Rhodophyta	Florideophyceae	Corallinales	Corallinales_X	Mesophyllum	Mesophyllum_sp.
Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadales	Pyramimonadales_X	Pyramimonadales_XX	Pyramimonas	Pyramimonas_olivacea
Eukaryota	Stramenopiles	Ochrophyta	Xanthophyceae	Xanthophyceae_X	Xanthophyceae_XX	NA	NA
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Pucciniomycetes	Melampsora	Melampsora_euphorbiae
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Rhabdonellidae	Rhabdonella	Rhabdonella_hebe
Eukaryota	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	NA	NA	NA
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Caulleriella	Caulleriella_parva
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Cortinarius	Cortinarius_iodes
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Polydora	NA
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Calcihaptophycidae	Watznaueriaceae	Tergestiella	Tergestiellaadriatica
Eukaryota	Opisthokonta	Metazoa	Echinodermata	Echinodermata_X	Echinodermata_XX	Rumphia	Rumphia_orbicularis
Eukaryota	Excavata	Discoba	Euglenozoa	Euglenida	Petalomonadales	Petalomonas	NA
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricus	Agaricus_bisporus
Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Triglochin	Triglochin_maritima
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Spiniferodinium	Spiniferodinium_galeiforme
Eukaryota	Alveolata	Ciliophora	Colpodea	Colpodea_X	Sandmanniellidae	Sandmanniella	Sandmanniella_sp.
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Obelia	Obelia_bidentata
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Vigtorniella	Vigtorniella_flokati
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Antrodiella	NA
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Hyphoderma	Hyphoderma_puberum
Eukaryota	Amoebozoa	Lobosa	Discosea-Flabellinia	Dactylopodida	Paramoebidae	Paramoeba	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Thysanoessa	NA
Eukaryota	Opisthokonta	Metazoa	Mollusca	Cephalopoda	Cephalopoda_X	Sthenoteuthis	Sthenoteuthis_oualaniensis
Eukaryota	Opisthokonta	Metazoa	Mollusca	Gastropoda	Nudibranchia	NA	NA
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_denticulatum
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Anthohebella	Anthohebella_parasitica
Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	NA	NA	NA	NA
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Spumellarida	Spongodiscidae-Coccodiscidae	Spongodiscus	Spongodiscus_sp.
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Trametes	Trametes_versicolor
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Culex	Culex_quinquefasciatus
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	NA	NA
Eukaryota	Archaeplastida	Rhodophyta	Florideophyceae	Ceramiales	Callithamniaceae	Seirospora	Seirospora_interrupta
Eukaryota	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Hymedesmia	Hymedesmia_pansa
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Amphicorina	NA
Eukaryota	Archaeplastida	Chlorophyta	Trebouxiophyceae	Watanabea-Clade	Watanabea-Clade_X	Parachloroidium	Parachloroidium_lobatum
Eukaryota	Archaeplastida	Chlorophyta	Trebouxiophyceae	Watanabea-Clade	Watanabea-Clade_X	Chloroidium	NA
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Rasamsonia	Rasamsonia_argillacea
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Mimonectes	Mimonectes_loveni
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Pucciniomycetes	NA	NA
Eukaryota	Opisthokonta	Metazoa	Craniata	Craniata_X	Teleostei	Ambassis	Ambassis_agassizii
Eukaryota	Opisthokonta	Mesomycetozoa	Ichthyosporea	Ichthyosphonida	Ichthyophonidae_Ichthyosponidales	Ichthyophonus	NA
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Chuniphyes	Chuniphyes_multidentata
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Friedmanniomyces	Friedmanniomyces_endolithicus
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Ostracoda	NA	NA
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Cyphellostereum	Cyphellostereum_laeve
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Phaeosaccardinula	Phaeosaccardinula_sp.
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Clytia	Clytia_noliformis
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Cystobasidiomycetes	Rhodotorula	NA
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Spumella	NA
Eukaryota	Alveolata	Alveolata_X	Ellobiopsidae	Ellobiopsidae_X	Ellobiopsidae_XX	Thalassomyces	Thalassomyces_sp.
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Anoecales	Caecitellaceae	Caecitellus	NA
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Nassellaria	Pterocoryothoidea	NA	NA
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Ostreoida	Crassostrea	Crassostrea_virginica
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysoxys	Chrysoxys_sp.
Eukaryota	Rhizaria	Foraminifera	Monothalamids	Monothalamids_X	Lagynidae	Nemogullmia	NA
Eukaryota	Archaeplastida	Rhodophyta	Florideophyceae	Ceramiales	Callithamniaceae	NA	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Charybdis	Charybdis_acuta
Eukaryota	Rhizaria	Foraminifera	Tubothalamea	Spirillinida	Ammodiscidae	Ammodiscus	Ammodiscus_sp.
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Peronosporales	Phytophthora	Phytophthora_infestans
Eukaryota	Opisthokonta	Metazoa	Mollusca	Cephalopoda	Cephalopoda_X	NA	NA
Eukaryota	Alveolata	Ciliophora	Colpodea	Colpodea_X	Cyrtolophosidida	Aristerostoma	NA
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Oomycota_XX	Hyaloperonospora	Hyaloperonospora_parasitica
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Elasticomyces	Elasticomyces_elasticus
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_dexteroporum
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana2	NA
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Trichosporon	Trichosporon_moniliiforme
Eukaryota	Opisthokonta	Metazoa	Nemertea	Nemertea_X	Nemertea_XX	Micrura	Micrura_ignea
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Pichia	Pichia_membranifaciens
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Leotiomycetes	Tetracladium	Tetracladium_sp.
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Hyphodontia	Hyphodontia_nespori
Eukaryota	Excavata	Discoba	Euglenozoa	Kinetoplastida	Trypanosomatidae-Trypanosomes	Trypanosoma	NA
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Oomycota_XX	NA	NA
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Vermiliopsis	Vermiliopsis_infundibulum
Eukaryota	Stramenopiles	Pseudofungi	Pirsonia_Clade	Pirsonia_Clade_X	Pirsonia_Clade_XX	Pirsonia	Pirsonia_sp.
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Anchistioides	Anchistioides_antiguensis
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Wickerhamomyces	Wickerhamomyces_anomalus
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa	Protaspa_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_curviseriata
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Acremonium	Acremonium_radiatum
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Aspergillus	Aspergillus_silvaticus
Eukaryota	Alveolata	Apicomplexa	Coccidiomorphea	Agamococcidiorida	Margolisiellidae	Margolisiella	Margolisiella_islandica
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos_pentagonus
Eukaryota	Rhizaria	Cercozoa	Filosa-Granofilosea	Cryptofilida	Nanofilidae	Nanofila	Nanofila_sp.
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	NA
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Ustilaginomycotina	Exobasidiomycetes	Malassezia	Malassezia_furfur
Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinococcales-Clade-B_X	Prasinococcales-Clade-B1_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II_X	NA	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	NA	NA	NA
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Cyberlindnera	Cyberlindnera_saturnus
Eukaryota	Stramenopiles	Ochrophyta	Phaeophyceae	Phaeophyceae_X	Phaeophyceae_XX	Heribaudiella	Heribaudiella_fluviatilis
Eukaryota	Archaeplastida	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Eupogodon	NA
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Athelia	Athelia_sp.
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Teratosphaeria	NA
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Phyllangia	Phyllangia_mouchezii
Eukaryota	Alveolata	Apicomplexa	Coccidiomorphea	Agamococcidiorida	Margolisiellidae	Margolisiellidae_X	Margolisiellidae_X_sp.
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Ustilaginomycotina	Exobasidiomycetes	Tilletiopsis	Tilletiopsis_albescens
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Hepatospora	Hepatospora_eriocheir
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	Licmophora	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Chelicerata	Chelicerata_X	Neomaso	Neomaso_patagonicus
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_eibenii
Eukaryota	Opisthokonta	Metazoa	Nemertea	Nemertea_X	Nemertea_XX	Ototyphlonemertes	Ototyphlonemertes_correae
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Euglyphida	NA	NA	NA
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	TIN_07	Tintinnopsis_07	Tintinnopsis_07_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Paralia	Paralia_sulcata
Eukaryota	Stramenopiles	Opalozoa	Placidideae	Placidiales	Placidiales_X	Placidia	Placidia_cafeteriopsis
Eukaryota	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Prolecithophora	NA	NA
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Heteroconchia	Teredo	Teredo_clappi
Eukaryota	Opisthokonta	Metazoa	Porifera	Porifera_X	Calcarea	Sycon	Sycon_raphanus
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Pterioida-Pterioidea	Isognomon	NA
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Hyphodontia	NA
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Shiraia	Shiraia_bambusicola
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Cryothecomonas-lineage	Cryothecomonas	Cryothecomonas_sp.
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Acrocirrus	Acrocirrus_validus
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Corethron	Corethron_criophilum
Eukaryota	Opisthokonta	Metazoa	Mollusca	Gastropoda	Heterobranchia	Oxynoe	Oxynoe_antillarum
Eukaryota	Rhizaria	Foraminifera	Globothalamea	Rotaliida	Globigerinacea	Beella	Beella_digitata
Eukaryota	Opisthokonta	Fungi	Entomophthoromycota	Entomophthoromycotina	Entomophthorales	Conidiobolus	Conidiobolus_firmipilleus
Eukaryota	Opisthokonta	Metazoa	Mollusca	Gastropoda	Dendronotoidea-Arminoidea-Aeolidoidea	Tergipes	Tergipes_tergipes
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Zibrowia	Zibrowia_auriculata
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Shionodiscus	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Chelicerata	Arachnida	Amblyseius	NA
Eukaryota	Excavata	Discoba	Euglenozoa	Kinetoplastida	Prokinetoplastidae	PLO	PLO_of
Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Sarcinochrysidales	Sarcinochrysidaceae	NA	NA
Eukaryota	Archaeplastida	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Tetracystis	Tetracystis_pampae
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Gaetice	Gaetice_depressus
Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Oxnerellidae	Oxnerella	Oxnerella_micra
Eukaryota	Opisthokonta	Metazoa	Bryozoa	Bryozoa_X	Bryozoa_XX	Tubulipora	Tubulipora_lobifera
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_moestrupii
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Isochrysidales	Noelaerhabdaceae	Gephyrocapsa	NA
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Poteriospumella	Poteriospumella_lacustris
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_M	Salpingoeca_M	Salpingoeca_urceolata
Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Pinus	NA
Eukaryota	Rhizaria	Cercozoa	Filosa	Filosa_X	Filosa_XX	Filosa_XXX	Filosa_XXX_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	Halteriidae	Meseres	Meseres_corlissi
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Oomycota_XX	Plasmopara	Plasmopara_viticola
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Mastigobasidium	Mastigobasidium_intermedium
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	Oxytrichidae	Gonostomum	NA
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Blackfordia	Blackfordia_virginica
Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Vampyrellida_X	Vampyrellida_clade_B	Vampyrellida_sp.
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Haplosyllis	Haplosyllis_spongicola
Eukaryota	Rhizaria	Cercozoa	Filosa-Granofilosea	Filosa-Granofilosea_X	Novel-Gran-5	Novel-Gran-5_X	Novel-Gran-5_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia	Durinskia_dybowskii
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Serpula	Serpula_concharum
Eukaryota	Rhizaria	Foraminifera	Monothalamids	Monothalamids_X	Monothalamids_XX	Phainogullmia	Phainogullmia_aurata
Eukaryota	Opisthokonta	Metazoa	Porifera	Porifera_X	Calcarea	NA	NA
Eukaryota	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Haliclona	Haliclona_cinerea
Eukaryota	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Spongosorites	Spongosorites_genitrix
Eukaryota	Opisthokonta	Mesomycetozoa	Filasterea	Ministerida	Ministeridae	Ministeria	Ministeria_vibrans
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Ostracoda	Cypridopsis	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Liposcelidae	Liposcelidae_sp.
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Resinicium	NA
Eukaryota	Alveolata	Ciliophora	CONTH_3	CONTH_3_X	CONTH_3_XX	CONTH_3_XXX	CONTH_3_XXX_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_K	Strombidium_K	NA
Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Lobosa_XX	LKM74-lineage	LKM74-lineage_X	LKM74-lineage_X_sp.
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Agaricostilbomycetes	Kondoa	Kondoa_malvinella
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Monascus	NA
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_niei
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Heteroconchia	Vasticardium	NA
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	NA	NA
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Limonomyces	Limonomyces_roseipellis
Eukaryota	Amoebozoa	Lobosa	Tubulinea	Echinamoebida	Echinamoebidae	Echinamoeba	Echinamoeba_sp.
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Peltogaster	Peltogaster_paguri
Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Physcomitrella	Physcomitrella_patens
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-D	Hydrurus	Hydrurus_foetidus
Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Stygamoebida	Vermistella-lineage	Vermistella	Vermistella_antarctica
Eukaryota	Opisthokonta	Metazoa	Mollusca	Gastropoda	Nudibranchia	Dendrodoris	Dendrodoris_nigra
Eukaryota	Opisthokonta	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Panagrolaimus	NA
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Lepas	NA
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ventricleftida	Ventricleftida_X	Ventricleftida_XX	Ventricleftida_XX_sp.
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Pterioida-Pterioidea	Pteria	Pteria_hirundo
Eukaryota	Archaeplastida	Rhodophyta	Porphyridiophyceae	Porphyridiales	Porphyridiales_X	Porphyridium	NA
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Hyphodontia	Hyphodontia_crustosa
Eukaryota	Amoebozoa	Conosa	Mycetozoa-Myxogastrea	Echinosteliales	Echinosteliales_X	Semimorula	Semimorula_liquescens
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Chironomus	Chironomus_tepperi
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Coniosporium	Coniosporium_sp.
Eukaryota	Excavata	Discoba	Euglenozoa	Diplonemea	Diplonemida	Diplonema	Diplonema_papillatum
Eukaryota	Archaeplastida	Rhodophyta	Florideophyceae	Rhodymeniales	Rhodymeniales_X	Irvinea	Irvinea_ardreana
Eukaryota	Opisthokonta	Metazoa	Nemertea	Nemertea_X	Nemertea_XX	Carinoma	Carinoma_sp.
Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Sorghum	Sorghum_bicolor
Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_5	Pleurostomatida	NA	NA
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_acantha
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-3	NA	NA
Eukaryota	Archaeplastida	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellales_X	NA	NA
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Haplozoonales	Haplozoonaceae	Haplozoon	NA
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	Blastodinium_oviforme
Eukaryota	Opisthokonta	Metazoa	Mollusca	Gastropoda	Dendronotoidea-Arminoidea-Aeolidoidea	Cuthona	Cuthona_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Lauderia	NA
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Heteroconchia	Codakia	Codakia_orbicularis
Eukaryota	Opisthokonta	Metazoa	Mollusca	Bivalvia	Heteroconchia	Codakia	NA
Eukaryota	Rhizaria	Radiolaria	Acantharea	Arthracanthida-Symphyacanthida	Arthracanthida-Symphyacanthida_X	Xiphacantha	Xiphacantha_quadridentata
Eukaryota	Opisthokonta	Metazoa	Mollusca	Gastropoda	Heterobranchia	Philinopsis	Philinopsis_pilsbryi
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	Dinophysis_caudata
Eukaryota	Rhizaria	Foraminifera	Tubothalamea	NA	NA	NA	NA
Eukaryota	Opisthokonta	Metazoa	Mollusca	Gastropoda	Pleurobranchia	Pleurobranchaea	Pleurobranchaea_meckeli
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Leotiomycetes	Tetracladium	Tetracladium_setigerum
Eukaryota	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Acoelomorpha	Atriofronta	Atriofronta_polyvacuola
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Metschnikowia	Metschnikowia_reukaufii
Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	Suctoria	Ephelotidae	Ephelota	Ephelota_mammillata
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana2	Caliculium_glossobalani
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Pachycordyle	Pachycordyle_pusilla
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Leptosphaeria	Leptosphaeria_maculans
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Pucciniomycetes	Puccinia	Puccinia_violae
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Magnaporthe	Magnaporthe_oryzae
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Polygordius	Polygordius_sp.
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Leotiomycetes	Sclerotinia	Sclerotinia_homoeocarpa
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Chelicerata	Chelicerata_X	Sonotetranychus	Sonotetranychus_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Skeletonema	Skeletonema_marinoi
